state_x,state_y,total_vaccinations,date,0,1,2
Georgia,Georgia,453862,1/21/21,-1.537475907,-3.752110752,-0.820215514
Georgia,Georgia,603486,1/22/21,0.100569636,-3.768080187,0.9694357
Georgia,Georgia,604067,1/23/21,-1.18552743,-3.133123844,-0.457763067
Georgia,Georgia,604067,1/24/21,-1.254219217,-3.160068721,-0.526782109
Georgia,Georgia,604067,1/25/21,-1.315488511,-3.192520794,-0.590754979
Georgia,Georgia,668589,1/26/21,-0.478614876,-3.385066738,0.20527065
Georgia,Georgia,712866,1/27/21,-0.689010121,-3.322638011,-0.191238444
Georgia,Georgia,764211,1/28/21,-0.525810982,-3.302263382,-0.038639067
Georgia,Georgia,810291,1/29/21,-0.820883596,-3.316971673,-0.271833274
Georgia,Georgia,856746,1/30/21,-0.542096763,-3.210897756,0.033016537
Georgia,Georgia,906186,1/31/21,-0.240288494,-3.086234594,0.384981205
Georgia,Georgia,930517,2/1/21,-0.307042387,-2.908236222,0.315706015
Georgia,Georgia,940066,2/2/21,-0.600923555,-2.970384828,-0.250409047
Georgia,Georgia,975038,2/3/21,-0.345812841,-3.099688555,-0.144895732
Georgia,Georgia,1008040,2/4/21,-0.347007683,-3.097213961,-0.238903662
Georgia,Georgia,1051622,2/5/21,-0.16917375,-3.087582638,-0.033955488
Georgia,Georgia,1098863,2/6/21,-0.021507577,-3.042566069,0.131218252
Georgia,Georgia,1146024,2/7/21,0.06879068,-2.964000326,0.254109148
Georgia,Georgia,1167738,2/8/21,-0.102483608,-2.817577239,0.073691837
Georgia,Georgia,1179950,2/9/21,-0.149870421,-2.858554017,-0.355627458
Georgia,Georgia,1223850,2/10/21,0.238989059,-2.973441858,-0.103368243
Georgia,Georgia,1273015,2/11/21,0.442109308,-2.960841728,-0.117885093
Georgia,Georgia,1273015,2/12/21,-0.101035155,-2.801552298,-0.7058649
Georgia,Georgia,1328795,2/13/21,0.516035304,-2.971794029,-0.056879428
Georgia,Georgia,1437718,2/14/21,1.388239884,-2.97324883,0.854519472
Georgia,Georgia,1473440,2/16/21,0.723016288,-2.581009116,-0.150449518
Georgia,Georgia,1473440,2/17/21,0.430832359,-2.557554133,-0.458532022
Georgia,Georgia,1569216,2/18/21,1.585242314,-2.815935937,0.717903832
Georgia,Georgia,1720789,2/19/21,2.862833241,-2.777424498,1.69034226
Georgia,Georgia,1786755,2/20/21,2.320091422,-2.287426208,1.044089544
Georgia,Georgia,1850856,2/21/21,2.267900402,-2.224718637,0.99551808
Georgia,Georgia,1873683,2/22/21,1.969819427,-2.012165997,0.681019318
Georgia,Georgia,1880429,2/23/21,1.815813117,-1.990919453,0.336938327
Georgia,Georgia,1919262,2/24/21,2.29787732,-2.135080835,0.457504805
Georgia,Georgia,1961849,2/25/21,2.232002504,-2.202077488,0.173721484
Georgia,Georgia,2013769,2/26/21,2.064668603,-2.345658342,-0.340093174
Georgia,Georgia,2070076,2/27/21,2.175682912,-2.320897245,-0.332261821
Georgia,Georgia,2072451,2/28/21,1.519137088,-2.132709428,-1.015042877
Georgia,Georgia,2072628,3/1/21,1.430397779,-2.155742314,-1.107007863
Georgia,Georgia,2085047,3/2/21,1.596805164,-2.259307537,-1.268388636
Georgia,Georgia,2133517,3/3/21,2.034087812,-2.391619536,-0.994548682
Georgia,Georgia,2187289,3/4/21,2.241355031,-2.393595637,-1.128947409
Georgia,Georgia,2253011,3/5/21,2.509386906,-2.366643967,-0.96492568
Georgia,Georgia,2308087,3/6/21,2.518449837,-2.274619898,-1.096491226
Georgia,Georgia,2366573,3/7/21,2.837765708,-2.163822244,-0.828068839
Georgia,Georgia,2391999,3/8/21,2.696635722,-1.959568358,-1.021082655
Georgia,Georgia,2406206,3/9/21,2.674119501,-1.951717949,-1.484437957
Georgia,Georgia,2408998,3/10/21,2.443231319,-1.962401047,-1.827398165
Georgia,Georgia,2483900,3/11/21,3.263111677,-2.218864733,-1.212377255
Georgia,Georgia,2598432,3/12/21,3.954801285,-2.232733464,-0.666706747
Georgia,Georgia,2681373,3/13/21,3.922385521,-1.967568016,-0.794813465
Georgia,Georgia,2754347,3/14/21,4.005058735,-1.822120987,-0.779064229
Georgia,Georgia,2790084,3/15/21,3.790419453,-1.604943856,-1.055273916
Georgia,Georgia,2810272,3/16/21,3.750210715,-1.546161595,-1.428468155
Georgia,Georgia,2814158,3/17/21,3.650336701,-1.490178028,-1.689291822
Georgia,Georgia,2906563,3/18/21,4.615594264,-1.801062006,-0.898095484
Georgia,Georgia,2910835,3/19/21,3.524307606,-1.516512762,-2.141603526
Georgia,Georgia,3113334,3/20/21,5.894629732,-2.109359961,0.123351826
Georgia,Georgia,3207887,3/21/21,5.20370499,-1.493654984,-0.718540814
Georgia,Georgia,3280952,3/22/21,5.26215805,-1.28266086,-0.741987412
Georgia,Georgia,3281102,3/23/21,4.642463561,-1.009457527,-1.789912073
Georgia,Georgia,3362513,3/24/21,5.743789103,-1.251552858,-0.939207416
Georgia,Georgia,3434860,3/25/21,5.748711812,-1.18439749,-1.239789548
Georgia,Georgia,3530980,3/26/21,6.440308999,-1.130635826,-0.829631977
Georgia,Georgia,3621196,3/27/21,6.141748666,-1.138617482,-1.25365574
Georgia,Georgia,3711950,3/28/21,6.256080272,-1.054784465,-1.204368925
Idaho,Idaho,38872,1/13/21,-5.066840026,-1.538380439,-2.105937891
Idaho,Idaho,46636,1/15/21,-4.916524883,-1.380632984,-1.807941629
Idaho,Idaho,63975,1/19/21,-4.662593974,-1.077738035,-1.179649146
Idaho,Idaho,69267,1/20/21,-4.580967326,-1.00044194,-1.073640924
Idaho,Idaho,73372,1/21/21,-4.560318444,-0.968880375,-1.120899558
Idaho,Idaho,77988,1/22/21,-4.501720076,-0.907779744,-1.015015846
Idaho,Idaho,82640,1/23/21,-4.445784108,-0.837756187,-0.877886072
Idaho,Idaho,87128,1/24/21,-4.394816199,-0.768807602,-0.744125688
Idaho,Idaho,91271,1/25/21,-4.352057373,-0.709884919,-0.627510028
Idaho,Idaho,93766,1/26/21,-4.364596362,-0.698292154,-0.643367794
Idaho,Idaho,96991,1/27/21,-4.390464972,-0.755656706,-0.886324254
Idaho,Idaho,102800,1/28/21,-4.302716091,-0.695296854,-0.799862049
Idaho,Idaho,108873,1/29/21,-4.243209062,-0.637896217,-0.78943304
Idaho,Idaho,114729,1/30/21,-4.172261354,-0.547316829,-0.634080448
Idaho,Idaho,120880,1/31/21,-4.089998445,-0.450614698,-0.46256872
Idaho,Idaho,124377,2/1/21,-4.084139508,-0.402835411,-0.41895062
Idaho,Idaho,126648,2/2/21,-4.061795963,-0.352860099,-0.30085858
Idaho,Idaho,132384,2/3/21,-4.011193177,-0.374297703,-0.547152387
Idaho,Idaho,141897,2/4/21,-3.882396639,-0.290641467,-0.485374531
Idaho,Idaho,159394,2/5/21,-3.549190216,-0.02258892,0.100154886
Idaho,Idaho,176220,2/6/21,-3.291623486,0.274811369,0.508396153
Idaho,Idaho,185681,2/7/21,-3.230965176,0.454425394,0.670980689
Idaho,Idaho,195591,2/8/21,-3.067336371,0.632174381,0.955069733
Idaho,Idaho,198826,2/9/21,-3.120140283,0.648197682,0.714019833
Idaho,Idaho,205379,2/10/21,-3.08235848,0.618521505,0.456819511
Idaho,Idaho,214063,2/11/21,-3.019458552,0.661704124,0.469427981
Idaho,Idaho,214063,2/12/21,-3.288997156,0.509710043,0.13132927
Idaho,Idaho,221585,2/13/21,-3.281714448,0.430314084,0.079184773
Idaho,Idaho,242295,2/14/21,-2.877461243,0.704356604,0.646956213
Idaho,Idaho,263625,2/16/21,-2.705382598,1.042662001,0.924158741
Idaho,Idaho,270169,2/17/21,-2.686667252,1.125097334,0.969816609
Idaho,Idaho,278474,2/18/21,-2.613672386,1.188624107,1.063784904
Idaho,Idaho,304647,2/19/21,-2.00916473,1.576492825,1.650177119
Idaho,Idaho,313466,2/20/21,-2.07258844,1.753272903,1.610207613
Idaho,Idaho,326336,2/21/21,-2.025622345,1.778782345,1.706219066
Idaho,Idaho,336243,2/22/21,-1.966200235,1.896971254,1.792569651
Idaho,Idaho,340444,2/23/21,-2.118190064,1.78502951,1.238494601
Idaho,Idaho,346534,2/24/21,-2.118111567,1.731652496,0.873714836
Idaho,Idaho,356987,2/25/21,-1.994627916,1.803736673,0.928088151
Idaho,Idaho,367113,2/26/21,-2.140616732,1.657531957,0.481185808
Idaho,Idaho,378401,2/27/21,-2.053213152,1.72306705,0.353295314
Idaho,Idaho,392370,2/28/21,-1.924059293,1.840684416,0.521348856
Idaho,Idaho,404250,3/1/21,-1.838605383,1.969614083,0.635902313
Idaho,Idaho,409641,3/2/21,-1.875129912,1.994314362,0.301719787
Idaho,Idaho,418956,3/3/21,-1.750666749,2.072504447,0.381255018
Idaho,Idaho,428196,3/4/21,-1.721047689,2.099792343,0.229331139
Idaho,Idaho,442491,3/5/21,-1.569361944,2.172410525,0.04957808
Idaho,Idaho,457434,3/6/21,-1.431074256,2.31863785,0.168262564
Idaho,Idaho,471043,3/7/21,-1.359371497,2.427667554,0.244388089
Idaho,Idaho,482273,3/8/21,-1.310084956,2.521971991,0.286313654
Idaho,Idaho,489220,3/9/21,-1.297668902,2.579866755,0.102454324
Idaho,Idaho,497534,3/10/21,-1.24965539,2.613024513,0.071459131
Idaho,Idaho,507965,3/11/21,-1.163214348,2.668966141,-0.01399343
Idaho,Idaho,522505,3/12/21,-1.044836221,2.739173954,-0.05030244
Idaho,Idaho,536191,3/13/21,-0.982129272,2.829522993,-0.012890566
Idaho,Idaho,550174,3/14/21,-0.888597774,2.938041969,0.076636791
Idaho,Idaho,559659,3/15/21,-0.884780011,3.011864562,0.062816751
Idaho,Idaho,566079,3/16/21,-0.895809343,3.016304819,-0.309989585
Idaho,Idaho,566777,3/17/21,-1.025717445,2.95760481,-0.528837305
Idaho,Idaho,586497,3/18/21,-0.649777742,3.101287966,-0.191388669
Idaho,Idaho,603043,3/19/21,-0.563888842,3.232722407,-0.283691434
Idaho,Idaho,622341,3/20/21,-0.371318658,3.395125307,-0.275909965
Idaho,Idaho,639606,3/21/21,-0.253744206,3.55834785,-0.164410152
Idaho,Idaho,650437,3/22/21,-0.227958644,3.678059782,-0.153598509
Idaho,Idaho,656932,3/23/21,-0.230117719,3.718084553,-0.420286178
Idaho,Idaho,666389,3/24/21,-0.056479781,3.84495589,-0.410815281
Idaho,Idaho,678747,3/25/21,-0.047757187,3.824635784,-0.538608717
Idaho,Idaho,694887,3/26/21,0.066810629,3.903860965,-0.497563724
Idaho,Idaho,710876,3/27/21,0.116783138,3.956196478,-0.729859609
Idaho,Idaho,728042,3/28/21,0.220567492,4.064131795,-0.657384153
Illinois,Illinois,365859,1/13/21,-1.51281275,-5.031664096,-1.381038889
Illinois,Illinois,437765,1/15/21,-0.938945296,-4.983452863,-0.882343178
Illinois,Illinois,525261,1/19/21,-0.902843544,-4.797718337,-0.635597295
Illinois,Illinois,539926,1/20/21,-0.949015792,-4.820133995,-0.887167871
Illinois,Illinois,570527,1/21/21,-0.77444212,-4.911606154,-0.843151377
Illinois,Illinois,607502,1/22/21,-0.621352122,-4.90840777,-0.713735984
Illinois,Illinois,654752,1/23/21,-0.368412052,-4.988947783,-0.85835261
Illinois,Illinois,699072,1/24/21,-0.227127609,-4.888197519,-0.664242309
Illinois,Illinois,723203,1/25/21,-0.333985511,-4.760964696,-0.754919411
Illinois,Illinois,737989,1/26/21,-0.404139223,-4.782183528,-1.099715539
Illinois,Illinois,766659,1/27/21,-0.177848755,-4.820784585,-0.926206805
Illinois,Illinois,823325,1/28/21,0.251406673,-4.874158093,-0.503427317
Illinois,Illinois,884502,1/29/21,0.490835325,-4.803058728,-0.273190771
Illinois,Illinois,948804,1/30/21,0.69691284,-4.729923356,-0.089671804
Illinois,Illinois,1011454,1/31/21,0.862541999,-4.613632464,0.129610355
Illinois,Illinois,1054814,2/1/21,0.846904358,-4.446130612,0.136752902
Illinois,Illinois,1073076,2/2/21,0.674806008,-4.397643993,-0.395226927
Illinois,Illinois,1108571,2/3/21,0.908110215,-4.49008858,-0.379885583
Illinois,Illinois,1178369,2/4/21,1.35984353,-4.577892746,0.011731484
Illinois,Illinois,1247521,2/5/21,1.504670752,-4.502124336,0.120224197
Illinois,Illinois,1329963,2/6/21,1.818770361,-4.442852354,0.48598734
Illinois,Illinois,1401585,2/7/21,1.88140482,-4.293472379,0.576241411
Illinois,Illinois,1457693,2/8/21,1.8909985,-4.139422406,0.600605859
Illinois,Illinois,1477780,2/9/21,1.627490042,-4.009563695,0.073772266
Illinois,Illinois,1539781,2/10/21,2.165744961,-4.166344076,0.424615302
Illinois,Illinois,1604830,2/11/21,2.288315171,-4.165901937,0.327534093
Illinois,Illinois,1674988,2/12/21,2.450155221,-4.115914897,0.458105603
Illinois,Illinois,1772568,2/13/21,2.888436104,-4.145730402,0.779650781
Illinois,Illinois,1854228,2/14/21,2.920164644,-3.969228409,0.794105524
Illinois,Illinois,1954382,2/16/21,2.896778171,-3.733765568,0.569346417
Illinois,Illinois,1996099,2/17/21,2.828617996,-3.675645013,0.449862136
Illinois,Illinois,2037388,2/18/21,2.820718209,-3.651987152,0.424126652
Illinois,Illinois,2174539,2/19/21,4.056446249,-3.960061542,1.374131575
Illinois,Illinois,2261482,2/20/21,3.744157953,-3.653493226,0.93755619
Illinois,Illinois,2339546,2/21/21,3.785143392,-3.524042407,0.959376639
Illinois,Illinois,2354395,2/22/21,3.197484516,-3.234159921,0.293012825
Illinois,Illinois,2416034,2/23/21,3.723491037,-3.404305878,0.692011186
Illinois,Illinois,2461385,2/24/21,3.689438079,-3.396279079,0.068859186
Illinois,Illinois,2519447,2/25/21,3.958194951,-3.434220679,0.033678083
Illinois,Illinois,2639826,2/26/21,4.612382625,-3.623310886,0.602897786
Illinois,Illinois,2735250,2/27/21,4.585620462,-3.403402598,0.467006012
Illinois,Illinois,2824209,2/28/21,4.706454312,-3.267797844,0.52879201
Illinois,Illinois,2906555,3/1/21,4.997815779,-3.102864263,0.739817263
Illinois,Illinois,2958947,3/2/21,4.81107256,-2.966720154,0.267424497
Illinois,Illinois,3022385,3/3/21,5.080989642,-3.001589591,0.180837606
Illinois,Illinois,3107699,3/4/21,5.500846557,-3.043111183,0.296592963
Illinois,Illinois,3204414,3/5/21,5.694769416,-3.070622729,0.096899321
Illinois,Illinois,3341021,3/6/21,6.36987409,-3.103643011,0.624229317
Illinois,Illinois,3473676,3/7/21,6.665984592,-2.924381913,0.811057595
Illinois,Illinois,3571808,3/8/21,6.571153088,-2.655085099,0.617674471
Illinois,Illinois,3601065,3/9/21,6.014120796,-2.403475182,-0.488772985
Illinois,Illinois,3672596,3/10/21,6.519440743,-2.556597199,-0.21394876
Illinois,Illinois,3777731,3/11/21,7.042462004,-2.63345375,0.020813053
Illinois,Illinois,3925271,3/12/21,7.799663221,-2.648441524,0.606152049
Illinois,Illinois,4197357,3/13/21,9.685075643,-2.891428961,2.126816015
Illinois,Illinois,4197470,3/14/21,6.994494104,-1.733242482,-0.727745596
Illinois,Illinois,4297923,3/15/21,7.980114315,-2.096218646,0.256435862
Illinois,Illinois,4379055,3/16/21,8.171311689,-1.963649258,-0.161287696
Illinois,Illinois,4469795,3/17/21,8.466520386,-1.93594412,-0.126390878
Illinois,Illinois,4584510,3/18/21,8.87135424,-1.952742791,0.096007464
Illinois,Illinois,4683361,3/19/21,8.733491448,-1.838859778,-0.223941544
Illinois,Illinois,4826260,3/20/21,8.888923697,-2.01756351,-0.203368268
Illinois,Illinois,4960792,3/21/21,9.43312692,-1.777880152,0.154196925
Illinois,Illinois,5051382,3/22/21,9.159523199,-1.503901114,-0.226940211
Illinois,Illinois,5096694,3/23/21,8.82145762,-1.350010721,-1.216096477
Illinois,Illinois,5177472,3/24/21,9.209295239,-1.468552559,-0.969106659
Illinois,Illinois,5287852,3/25/21,9.639104906,-1.549424068,-0.901791088
Illinois,Illinois,5412272,3/26/21,10.01369639,-1.507484204,-0.705964689
Illinois,Illinois,5542211,3/27/21,10.21434015,-1.4559845,-0.772609659
Illinois,Illinois,5682011,3/28/21,10.49773416,-1.384958051,-0.622080693
Kentucky,Kentucky,142436,1/13/21,-4.170713259,-1.607339975,-0.872461422
Kentucky,Kentucky,174748,1/15/21,-3.722333828,-1.326396568,-0.178423638
Kentucky,Kentucky,216039,1/19/21,-3.624071308,-1.071102542,0.301775553
Kentucky,Kentucky,223946,1/20/21,-3.757004458,-1.284875314,-0.579249282
Kentucky,Kentucky,235143,1/21/21,-3.684171379,-1.263048047,-0.473595853
Kentucky,Kentucky,254144,1/22/21,-3.535510097,-1.222188093,-0.30431488
Kentucky,Kentucky,270960,1/23/21,-3.4357309,-1.113207982,-0.132070133
Kentucky,Kentucky,299493,1/24/21,-3.09587552,-0.941567849,0.408163131
Kentucky,Kentucky,307462,1/25/21,-3.239583023,-0.816214738,0.295194116
Kentucky,Kentucky,312192,1/26/21,-3.357754714,-0.964415147,-0.354848375
Kentucky,Kentucky,323268,1/27/21,-3.252761027,-0.973341319,-0.353834028
Kentucky,Kentucky,342200,1/28/21,-3.072270899,-0.933013184,-0.226208912
Kentucky,Kentucky,366643,1/29/21,-2.912695888,-0.880569456,-0.170787183
Kentucky,Kentucky,386001,1/30/21,-2.855880106,-0.764461045,-0.053111571
Kentucky,Kentucky,404705,1/31/21,-2.839451335,-0.71805987,0.020114677
Kentucky,Kentucky,415545,2/1/21,-2.841774529,-0.626755379,0.052780986
Kentucky,Kentucky,419562,2/2/21,-2.90450489,-0.633622507,-0.187388544
Kentucky,Kentucky,435400,2/3/21,-2.731445305,-0.65219617,-0.134772652
Kentucky,Kentucky,455783,2/4/21,-2.614005344,-0.618760421,-0.090392584
Kentucky,Kentucky,483777,2/5/21,-2.418352537,-0.526928303,0.177736239
Kentucky,Kentucky,517168,2/6/21,-2.162644163,-0.362881687,0.524766767
Kentucky,Kentucky,548342,2/7/21,-1.987440429,-0.175395821,0.782798215
Kentucky,Kentucky,564682,2/8/21,-2.015324094,-0.021825699,0.78896846
Kentucky,Kentucky,568658,2/9/21,-2.150733425,-0.06535441,0.222045989
Kentucky,Kentucky,584947,2/10/21,-1.985745049,-0.073342658,0.365623022
Kentucky,Kentucky,608198,2/11/21,-1.843474925,-0.05380798,0.352254835
Kentucky,Kentucky,636518,2/12/21,-1.694751653,0.030530139,0.547970887
Kentucky,Kentucky,649810,2/13/21,-1.888638471,0.064267772,0.303373042
Kentucky,Kentucky,678768,2/14/21,-1.664172447,0.097069586,0.584435173
Kentucky,Kentucky,711588,2/16/21,-1.588427995,0.305639699,0.652929075
Kentucky,Kentucky,719857,2/17/21,-1.674164279,0.333562049,0.531744878
Kentucky,Kentucky,726168,2/18/21,-1.781314852,0.253388475,0.22892355
Kentucky,Kentucky,779109,2/19/21,-1.094695669,0.269396705,0.808198261
Kentucky,Kentucky,796952,2/20/21,-1.297914239,0.509578852,0.596227327
Kentucky,Kentucky,824007,2/21/21,-1.139517311,0.551328797,0.746951859
Kentucky,Kentucky,839508,2/22/21,-1.150042388,0.683896762,0.684828541
Kentucky,Kentucky,851440,2/23/21,-1.223907474,0.559429721,-0.141771096
Kentucky,Kentucky,874840,2/24/21,-0.969275856,0.618159773,0.042011124
Kentucky,Kentucky,907836,2/25/21,-0.63529967,0.760102432,0.306984225
Kentucky,Kentucky,945168,2/26/21,-0.584555931,0.747938953,0.082434639
Kentucky,Kentucky,980727,2/27/21,-0.393035524,0.923080379,0.24319768
Kentucky,Kentucky,1020045,2/28/21,-0.170976335,1.077743445,0.476417636
Kentucky,Kentucky,1046835,3/1/21,-0.129732954,1.261538506,0.522036246
Kentucky,Kentucky,1061236,3/2/21,-0.192710958,1.300102965,0.080427562
Kentucky,Kentucky,1082228,3/3/21,-0.088481963,1.312042748,0.126110552
Kentucky,Kentucky,1117369,3/4/21,0.143240827,1.349518944,0.31928437
Kentucky,Kentucky,1162694,3/5/21,0.395750128,1.415724728,0.274040155
Kentucky,Kentucky,1209546,3/6/21,0.60474707,1.572381806,0.417174321
Kentucky,Kentucky,1254160,3/7/21,0.743175889,1.733209288,0.545581377
Kentucky,Kentucky,1283860,3/8/21,0.723638196,1.902205462,0.500689543
Kentucky,Kentucky,1293847,3/9/21,0.558737809,1.933323552,-0.151701245
Kentucky,Kentucky,1318808,3/10/21,0.779442888,1.940637881,0.018438207
Kentucky,Kentucky,1357068,3/11/21,1.017273639,1.970395173,0.061257737
Kentucky,Kentucky,1401175,3/12/21,1.187337361,2.061637176,0.184946785
Kentucky,Kentucky,1492234,3/13/21,2.084793291,2.258209278,0.991452693
Kentucky,Kentucky,1496894,3/14/21,1.155368414,2.519889761,-0.034045249
Kentucky,Kentucky,1532494,3/15/21,1.545432758,2.496990357,0.352674014
Kentucky,Kentucky,1547563,3/16/21,1.45096835,2.591200481,-0.226438519
Kentucky,Kentucky,1582305,3/17/21,1.767878448,2.62581647,0.040204852
Kentucky,Kentucky,1619517,3/18/21,1.915681149,2.654596046,-0.015611473
Kentucky,Kentucky,1668125,3/19/21,2.178358997,2.723558858,0.133472817
Kentucky,Kentucky,1713059,3/20/21,2.006389978,2.6662884,-0.254357365
Kentucky,Kentucky,1762745,3/21/21,2.430258782,2.940764024,0.151838099
Kentucky,Kentucky,1797605,3/22/21,2.396757762,3.092346383,0.071135252
Kentucky,Kentucky,1813786,3/23/21,2.302583204,3.176694104,-0.472092912
Kentucky,Kentucky,1838590,3/24/21,2.388633955,3.156842337,-0.456623461
Kentucky,Kentucky,1876610,3/25/21,2.614047195,3.180772617,-0.360167887
Kentucky,Kentucky,1924602,3/26/21,2.825916165,3.239664577,-0.347535774
Kentucky,Kentucky,1976294,3/27/21,3.039994036,3.366580357,-0.373339337
Kentucky,Kentucky,2019234,3/28/21,3.044155622,3.495927128,-0.440580545
Maine,Maine,57248,1/13/21,-4.985052664,-0.727232472,-1.198115293
Maine,Maine,61129,1/15/21,-4.927582727,-0.628540778,-1.117644428
Maine,Maine,73978,1/19/21,-4.643941619,-0.329608355,-0.510370961
Maine,Maine,76167,1/20/21,-4.684431822,-0.385315487,-0.851090521
Maine,Maine,80502,1/21/21,-4.626590522,-0.3539202,-0.864979199
Maine,Maine,86395,1/22/21,-4.478220147,-0.215959558,-0.766199742
Maine,Maine,93003,1/23/21,-4.344218461,-0.06782605,-0.547148618
Maine,Maine,99815,1/24/21,-4.206154913,0.095106297,-0.282720611
Maine,Maine,104069,1/25/21,-4.158031564,0.190349228,-0.162600005
Maine,Maine,104924,1/26/21,-4.253255582,0.112126929,-0.537756918
Maine,Maine,109183,1/27/21,-4.16421229,0.159415568,-0.508162017
Maine,Maine,115191,1/28/21,-4.062008316,0.25470621,-0.382514519
Maine,Maine,123207,1/29/21,-3.925762765,0.386982091,-0.181731722
Maine,Maine,132067,1/30/21,-3.788545723,0.54367763,0.060093433
Maine,Maine,140353,1/31/21,-3.678681355,0.689374855,0.279243339
Maine,Maine,145786,2/1/21,-3.623002228,0.796639558,0.401068168
Maine,Maine,145786,2/2/21,-3.706212152,0.764923457,0.147711226
Maine,Maine,145786,2/3/21,-3.777706872,0.683441067,-0.011978662
Maine,Maine,153439,2/4/21,-3.667087846,0.680998009,-0.218618934
Maine,Maine,159236,2/5/21,-3.653992211,0.734696993,-0.163483178
Maine,Maine,168626,2/6/21,-3.521980847,0.848450581,0.056753841
Maine,Maine,178449,2/7/21,-3.393796971,1.001787695,0.278549121
Maine,Maine,178449,2/8/21,-3.552652073,0.966974694,0.088818492
Maine,Maine,187512,2/9/21,-3.301425799,1.100272052,0.140054285
Maine,Maine,193246,2/10/21,-3.207777424,1.243314216,0.169176865
Maine,Maine,193246,2/11/21,-3.386760848,1.118838115,-0.224270604
Maine,Maine,193246,2/12/21,-3.469041227,1.033504243,-0.33090612
Maine,Maine,193246,2/13/21,-3.602956001,0.895746141,-0.503781345
Maine,Maine,193246,2/14/21,-3.742960922,0.752146762,-0.68426767
Maine,Maine,238137,2/16/21,-2.654566872,1.661607262,0.599760243
Maine,Maine,242445,2/17/21,-2.793308173,1.762349357,0.409669388
Maine,Maine,242445,2/18/21,-2.829003046,1.781901066,0.37025702
Maine,Maine,268162,2/19/21,-2.034422791,2.302961277,1.238239808
Maine,Maine,268322,2/20/21,-2.243670603,2.423860763,1.006645829
Maine,Maine,268693,2/21/21,-2.233516545,2.431931048,1.019896575
Maine,Maine,297116,2/22/21,-1.633194404,2.74683807,1.756964465
Maine,Maine,299427,2/23/21,-2.154206003,2.533552403,0.860464072
Maine,Maine,305362,2/24/21,-2.096098266,2.518721762,0.532163628
Maine,Maine,305397,2/25/21,-2.15637966,2.523573245,0.339633493
Maine,Maine,305477,2/26/21,-2.535087827,2.122621369,-0.298357356
Maine,Maine,332358,2/27/21,-1.710080801,2.666217563,0.664747049
Maine,Maine,332999,2/28/21,-1.919113002,2.797306007,0.432748221
Maine,Maine,334009,3/1/21,-2.298196538,2.40657294,-0.053620122
Maine,Maine,334325,3/2/21,-2.363199611,2.318180655,-0.513435118
Maine,Maine,334449,3/3/21,-2.456216681,2.214652621,-0.772464771
Maine,Maine,334528,3/4/21,-2.466474069,2.188649174,-1.000803665
Maine,Maine,382117,3/5/21,-1.030906379,3.110577541,0.539617074
Maine,Maine,398509,3/6/21,-1.313833074,3.259077653,0.189650562
Maine,Maine,399534,3/7/21,-1.427885132,3.345434564,0.064119801
Maine,Maine,427445,3/8/21,-0.583625967,3.90592336,1.020224256
Maine,Maine,432219,3/9/21,-0.695015535,4.074838276,0.510537632
Maine,Maine,441443,3/10/21,-0.461561414,4.260236939,0.622771018
Maine,Maine,442593,3/11/21,-0.510165865,4.30249475,0.342170935
Maine,Maine,476530,3/12/21,-0.171208664,4.27581349,0.596687629
Maine,Maine,477511,3/13/21,-0.657311125,4.211039087,0.005729577
Maine,Maine,510397,3/14/21,0.309711275,4.836548594,1.094665625
Maine,Maine,523269,3/15/21,0.024277016,4.828117424,0.718456263
Maine,Maine,528109,3/16/21,-0.023477627,4.86472873,0.264100636
Maine,Maine,528359,3/17/21,-0.191314471,4.744146408,-0.056935293
Maine,Maine,528977,3/18/21,-0.195667905,4.718529275,-0.317883225
Maine,Maine,557469,3/19/21,0.162595295,4.763619475,-0.011966458
Maine,Maine,557814,3/20/21,-0.080191953,4.876645481,-0.398049905
Maine,Maine,558351,3/21/21,-0.535056701,4.409137725,-0.987335044
Maine,Maine,595845,3/22/21,0.393157577,4.93149352,-0.006362539
Maine,Maine,599693,3/23/21,0.120227164,5.078949888,-0.618142988
Maine,Maine,599839,3/24/21,0.091124313,5.096937581,-0.663771838
Maine,Maine,620556,3/25/21,0.693197225,5.452036879,-0.359367594
Maine,Maine,639773,3/26/21,0.681968832,5.486207286,-0.471682567
Maine,Maine,656607,3/27/21,1.01829509,5.87036027,-0.391767197
Maine,Maine,673445,3/28/21,1.366138029,6.249056966,-0.027137316
Massachusetts,Massachusetts,217443,1/13/21,-3.113557766,-3.127952555,-1.677650134
Massachusetts,Massachusetts,257175,1/15/21,-2.73429928,-3.001011946,-1.186256378
Massachusetts,Massachusetts,318877,1/19/21,-2.594431063,-2.796500839,-0.818119923
Massachusetts,Massachusetts,330490,1/20/21,-2.61260308,-2.824128043,-1.056832117
Massachusetts,Massachusetts,353117,1/21/21,-2.420276406,-2.831378563,-0.920416934
Massachusetts,Massachusetts,370627,1/22/21,-2.442201227,-2.839875377,-1.162133167
Massachusetts,Massachusetts,392967,1/23/21,-2.295042985,-2.794469066,-0.975958618
Massachusetts,Massachusetts,419806,1/24/21,-2.116741136,-2.715644169,-0.722266439
Massachusetts,Massachusetts,433615,1/25/21,-2.183946331,-2.626211686,-0.765892527
Massachusetts,Massachusetts,442703,1/26/21,-2.224646837,-2.612923531,-0.84950529
