state_x,state_y,total_vaccinations,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Oregon,Oregon,1366471,3/14/21,0.422006928,2.79962385,0.120951249,0.501037531,-0.21229909,0.137889314,-0.252277462,0.12775199,-0.148961683,-0.072950941,-0.068676645,-0.066311734,-0.049848536,-0.047722179,0.023999607
Oregon,Oregon,1387803,3/15/21,0.36765932,2.89976065,0.028846299,0.242865533,-0.477449793,0.163484712,-0.264495504,0.157293737,-0.156862445,-0.106321506,-0.045590124,-0.075265432,-0.049199164,-0.055027556,0.019455239
Oregon,Oregon,1412282,3/16/21,0.480481782,2.895929801,-0.409962893,0.427568645,-0.257464135,0.164176041,-0.135651686,0.173273077,-0.084828855,-0.018106031,-0.108114857,-0.053116251,-0.055569445,-0.031593356,0.000151225
Oregon,Oregon,1414113,3/17/21,0.213581293,2.928712647,-0.864203443,0.002085095,-0.69359429,0.231115105,-0.067270814,0.234052216,-0.064396568,0.005536052,-0.129570805,-0.050081534,-0.056428484,-0.025804135,-0.007659503
Oregon,Oregon,1433105,3/18/21,0.522029233,2.971775995,-0.624785145,0.349342391,-0.298165998,0.201159034,-0.005365062,0.185140832,-0.073620477,0.01408538,-0.131382675,-0.046446952,-0.060929578,-0.023026364,-0.008804883
Oregon,Oregon,1483419,3/19/21,1.032487186,3.041767706,-0.15818295,0.942221803,0.302734239,0.076043638,-0.159158477,0.121464372,-0.080660171,-0.022319682,-0.10172581,-0.051349247,-0.058677929,-0.030701435,-0.002154198
Oregon,Oregon,1523965,3/20/21,0.943428107,3.102334328,-0.465291341,0.737503328,0.011257205,0.021517653,-0.405375451,0.17490946,-0.065233457,-0.050955521,-0.091173786,-0.060250925,-0.055369204,-0.03541332,-0.005995411
Oregon,Oregon,1560983,3/21/21,1.043523732,3.242262629,-0.401490066,0.619013187,-0.081903869,0.038908646,-0.374660861,0.185709865,-0.072767787,-0.089294546,-0.061880147,-0.068169858,-0.050473152,-0.045735519,-0.00103929
Oregon,Oregon,1584449,3/22/21,1.011071236,3.381809229,-0.472566462,0.31025106,-0.351914282,0.109517417,-0.247835283,0.207420247,-0.092384641,-0.113779367,-0.044540879,-0.074237151,-0.048881441,-0.052661526,0.00182518
Oregon,Oregon,1606844,3/23/21,1.069510094,3.396365083,-0.918406547,0.391831781,-0.256167321,0.10726024,-0.160740058,0.227096931,-0.034962278,-0.014736548,-0.116265394,-0.053045561,-0.058229342,-0.027663272,-0.017845891
Oregon,Oregon,1626721,3/24/21,1.216100018,3.523190499,-0.925081214,0.349786648,-0.196360284,0.187164059,0.131704608,0.216243845,-0.032741467,0.020346668,-0.134136716,-0.043991207,-0.061661968,-0.021509023,-0.021134617
Oregon,Oregon,1657083,3/25/21,1.455061435,3.596276884,-0.776270269,0.549256835,0.035288933,0.160776087,0.152266783,0.198544145,-0.021012538,0.013187886,-0.124180872,-0.043503207,-0.059712448,-0.023656206,-0.020266503
Oregon,Oregon,1694736,3/26/21,1.544527989,3.609637961,-0.781279971,0.673878659,0.076434056,0.04825727,-0.160839308,0.220232356,0.007849342,-0.030113693,-0.09693944,-0.052378819,-0.051644685,-0.032313138,-0.019343598
Oregon,Oregon,1737553,3/27/21,1.721963033,3.709575323,-0.717317539,0.750659486,0.146427702,0.006964129,-0.243424803,0.212771167,-0.008926131,-0.063648183,-0.077068636,-0.059908868,-0.050388556,-0.039432649,-0.0146303
Oregon,Oregon,1772914,3/28/21,1.747043811,3.835213446,-0.748627182,0.560307883,-0.042976645,0.022897328,-0.253394369,0.226568166,-0.036645063,-0.107181166,-0.051099342,-0.070008424,-0.047846111,-0.049247938,-0.008057908
Tennessee,Tennessee,264713,1/13/21,-3.142697133,-2.785239096,-0.971682547,0.02722593,-0.021498316,-0.556644842,0.177378526,-0.185036131,-0.160583217,-0.116134364,0.041453355,0.01553074,0.049166379,-0.014153827,0.067821507
Tennessee,Tennessee,303338,1/15/21,-2.594109436,-2.734472529,-0.60421209,0.501704305,0.438600361,-0.639576882,0.097134447,-0.147220387,-0.053556895,-0.151946293,0.116469867,0.013028296,0.019182996,0.00534964,0.002340998
Tennessee,Tennessee,351813,1/19/21,-2.709657604,-2.497715938,-0.553558318,-0.229065684,-0.291959221,-0.632818294,-0.040215877,-0.129679079,-0.034350299,-0.146093745,0.131232575,-0.000744779,0.007600339,0.017944172,-0.005989429
Tennessee,Tennessee,358534,1/20/21,-2.758956183,-2.493266172,-0.656620479,-0.348520402,-0.403490389,-0.627369182,-0.046765642,-0.131868745,-0.025250058,-0.146649305,0.133674814,-0.002857399,0.006680027,0.018254011,-0.005003497
Tennessee,Tennessee,375669,1/21/21,-2.552604205,-2.515220417,-0.606123827,-0.110925058,-0.135052663,-0.628621232,0.033857753,-0.140982254,-0.037788346,-0.122524365,0.121616131,0.007594833,0.008951828,0.013149435,-0.006111008
Tennessee,Tennessee,401595,1/22/21,-2.468454161,-2.577248733,-0.730173964,0.095761945,0.019977314,-0.711847058,-0.156632773,-0.179005132,-0.013574831,-0.118233612,0.110269745,0.000318135,0.004485693,0.013870704,-0.00633164
Tennessee,Tennessee,424152,1/23/21,-2.384596498,-2.508135906,-0.736548321,0.019400029,-0.029843619,-0.675931888,-0.037821822,-0.172648767,-0.028284786,-0.097175474,0.10013289,0.005637207,0.005493587,0.012139863,-0.00976932
Tennessee,Tennessee,452042,1/24/21,-2.179958665,-2.414087886,-0.45282892,0.061721769,0.022327948,-0.68745128,-0.039873075,-0.171122543,-0.05195882,-0.081841886,0.101331146,0.013418158,0.005784673,0.013702411,-0.013371364
Tennessee,Tennessee,462646,1/25/21,-2.288150126,-2.313090695,-0.552666079,-0.335605009,-0.325368406,-0.601226559,0.084824261,-0.14635419,-0.058589249,-0.078653532,0.103726818,0.013211324,0.003385223,0.013493979,-0.014385334
Tennessee,Tennessee,467933,1/26/21,-2.331678313,-2.303767062,-0.603005727,-0.480489941,-0.445047378,-0.584940385,0.048211391,-0.147773064,-0.054397154,-0.082053672,0.108668092,0.011465335,0.000260331,0.013428974,-0.012946803
Tennessee,Tennessee,487632,1/27/21,-2.098331534,-2.340231509,-0.500724226,-0.175279738,-0.128849145,-0.622722223,0.028369897,-0.169077736,-0.063985921,-0.062138699,0.098701605,0.020642818,-0.000301863,0.009172726,-0.013761783
Tennessee,Tennessee,510050,1/28/21,-1.993882608,-2.327082792,-0.536308977,-0.109404014,-0.053177145,-0.618049269,0.053856301,-0.174506148,-0.061780856,-0.044564237,0.087548048,0.024127413,-0.000969651,0.006373428,-0.014696679
Tennessee,Tennessee,545921,1/29/21,-1.727424706,-2.27714991,-0.245072767,0.11088479,0.133809318,-0.692360089,-0.084868368,-0.210013347,-0.103136534,-0.036850669,0.08787388,0.03015013,-0.000661631,0.00856143,-0.018258691
Tennessee,Tennessee,574142,1/30/21,-1.687621323,-2.193188117,-0.317977143,-0.060476323,-0.003329622,-0.63637411,0.025340848,-0.198664684,-0.109532898,-0.020552525,0.079781592,0.033620721,-0.002070939,0.00633563,-0.019197613
Tennessee,Tennessee,609213,1/31/21,-1.490733131,-2.114225557,-0.053691885,0.004121294,0.047932497,-0.680181674,-0.086694023,-0.21119519,-0.129266869,-0.019752433,0.087060754,0.036862224,-0.004074927,0.009005366,-0.021805387
Tennessee,Tennessee,627911,2/1/21,-1.529367993,-1.974432843,-0.077197419,-0.381173865,-0.275814107,-0.57373967,0.101758719,-0.18521384,-0.160231524,-0.010748025,0.087667294,0.04252235,-0.004120016,0.007456546,-0.02316872
Tennessee,Tennessee,631885,2/2/21,-1.632119831,-1.904279843,-0.167210072,-0.721098277,-0.562080811,-0.495732732,0.214188955,-0.165791343,-0.169088949,-0.009895622,0.093219435,0.044105016,-0.005966779,0.005909372,-0.02216019
Tennessee,Tennessee,657819,2/3/21,-1.357246912,-1.978000587,-0.031806586,-0.257282057,-0.129306185,-0.590372575,0.044954528,-0.204865537,-0.166282008,0.000283508,0.085631871,0.048146017,-0.006273059,0.004174203,-0.021611798
Tennessee,Tennessee,684242,2/4/21,-1.261449941,-1.951554385,-0.065682991,-0.256285627,-0.106514841,-0.57876938,0.065205102,-0.208779056,-0.165498075,0.012638144,0.080691069,0.052017512,-0.00791576,0.00110244,-0.021843641
Tennessee,Tennessee,718487,2/5/21,-1.102078748,-1.929965138,0.076801658,-0.154286515,-0.016573177,-0.632984966,-0.108864543,-0.226931908,-0.158384586,0.008851257,0.089397865,0.052361123,-0.012709414,0.001830478,-0.020581517
Tennessee,Tennessee,752298,2/6/21,-0.998100119,-1.872946143,0.060652005,-0.169647651,-0.024870959,-0.623412831,-0.071350143,-0.223012851,-0.153411081,0.018280538,0.086345667,0.053767387,-0.012403709,0.00101718,-0.020673641
Tennessee,Tennessee,791023,2/7/21,-0.833688486,-1.783656172,0.283282223,-0.135213557,-0.022470148,-0.669099701,-0.193474624,-0.237998039,-0.175647725,0.010749846,0.094790899,0.054990379,-0.013394514,0.004751789,-0.022190401
Tennessee,Tennessee,805720,2/8/21,-1.006421063,-1.652504668,0.10295232,-0.668710345,-0.499202962,-0.551174695,-0.020296863,-0.202661547,-0.179545178,0.007645655,0.10077967,0.053348049,-0.014354592,0.004544673,-0.020783614
Tennessee,Tennessee,812079,2/9/21,-1.041673587,-1.598211343,0.065526979,-0.861107575,-0.657161372,-0.501041134,0.07033935,-0.18764604,-0.185976683,0.011250316,0.103123571,0.054342398,-0.014408563,0.004329091,-0.021369098
Tennessee,Tennessee,839686,2/10/21,-0.798556879,-1.690507163,0.119329394,-0.393106527,-0.229772009,-0.607866772,-0.108465081,-0.218206843,-0.151835291,0.018753353,0.097956044,0.05398497,-0.015810467,0.002832801,-0.01944918
Tennessee,Tennessee,866352,2/11/21,-0.748067069,-1.678606455,-0.030351475,-0.383669856,-0.214314376,-0.593933759,-0.069307983,-0.212951595,-0.123348097,0.033514353,0.088727818,0.052637491,-0.017285238,0.000558936,-0.018654905
Tennessee,Tennessee,901616,2/12/21,-0.584587133,-1.662467447,0.054746617,-0.22721217,-0.082739475,-0.646520074,-0.189567529,-0.227041084,-0.111540615,0.032029478,0.092458744,0.05217618,-0.019236909,0.001147801,-0.018575146
Tennessee,Tennessee,926787,2/13/21,-0.646716808,-1.592325309,-0.071248528,-0.449958291,-0.314302297,-0.625973083,-0.193238765,-0.21800163,-0.096082786,0.025443906,0.096073688,0.046148814,-0.021033306,0.003390333,-0.017441765
Tennessee,Tennessee,967085,2/14/21,-0.411598,-1.56454956,0.193721955,-0.192174389,-0.111716254,-0.724730913,-0.427178404,-0.246707613,-0.102664855,0.00879988,0.109495094,0.045922397,-0.022016324,0.006245536,-0.017027608
Tennessee,Tennessee,992988,2/16/21,-0.556590599,-1.388019434,-0.032029486,-0.770536448,-0.621061578,-0.568797033,-0.118235912,-0.19890394,-0.115881171,0.015128874,0.109795851,0.047033907,-0.020280147,0.004777419,-0.016451401
Tennessee,Tennessee,999517,2/17/21,-0.686493279,-1.402011782,-0.218323758,-0.902766158,-0.786936156,-0.592601746,-0.249068292,-0.206331174,-0.081694052,0.00223908,0.112462218,0.035563973,-0.024560982,0.007910307,-0.014478702
Tennessee,Tennessee,1014351,2/18/21,-0.629627739,-1.441063385,-0.167486567,-0.755378709,-0.684301574,-0.674451228,-0.479294995,-0.229609658,-0.05824157,-0.014602919,0.122432769,0.028349618,-0.027858529,0.010772931,-0.01354895
Tennessee,Tennessee,1083579,2/19/21,0.126173293,-1.496090995,0.51768529,0.343272715,0.328444775,-0.898067902,-0.805550265,-0.278875924,-0.05176864,-0.003724841,0.128103049,0.041977244,-0.023391303,0.011128925,-0.012916505
Tennessee,Tennessee,1097826,2/20/21,-0.342144094,-1.245847704,-0.026771206,-0.8117047,-0.715745711,-0.627817891,-0.349668961,-0.200463077,-0.060580301,-0.007004406,0.130783555,0.034928027,-0.024685483,0.010476155,-0.011322313
Tennessee,Tennessee,1117120,2/21/21,-0.341165073,-1.26785808,-0.015724815,-0.738146095,-0.719799231,-0.726178561,-0.650633787,-0.23821847,-0.048723833,-0.03511086,0.141584465,0.024930011,-0.02834564,0.015042216,-0.009764886
Tennessee,Tennessee,1130834,2/22/21,-0.363456699,-1.219819222,-0.016869823,-0.875757033,-0.84050824,-0.702119587,-0.61149443,-0.23084113,-0.057382804,-0.028355055,0.13697062,0.026019855,-0.023841158,0.013330151,-0.000932116
Tennessee,Tennessee,1139836,2/23/21,-0.409177159,-1.247537433,-0.321750513,-0.902511352,-0.857041821,-0.668920088,-0.515613015,-0.226533479,-0.026793666,-0.00457386,0.115900588,0.022481259,-0.025440494,0.0100432,-0.001147642
Tennessee,Tennessee,1175995,2/24/21,0.020644369,-1.35065926,-0.453130628,-0.18814015,-0.13868005,-0.701588628,-0.364271644,-0.247747554,0.003195413,0.088579347,0.051132045,0.033724498,-0.025381313,-0.001135472,-0.00949088
Tennessee,Tennessee,1210159,2/25/21,0.171129058,-1.239825237,-0.342654242,-0.256572148,-0.166421238,-0.645578247,-0.208778051,-0.237139446,-0.039222739,0.093027911,0.053733255,0.044633702,-0.021269759,-0.004165998,-0.008710684
Tennessee,Tennessee,1257333,2/26/21,0.292280164,-1.28975996,-0.437710057,0.025089826,0.009870461,-0.78282369,-0.567421929,-0.284411421,0.011712172,0.087941929,0.046354126,0.031590729,-0.028071885,-0.001044442,-0.007652793
Tennessee,Tennessee,1301529,2/27/21,0.498029482,-1.160415917,-0.455571541,-0.007104998,0.037529331,-0.682470415,-0.24622242,-0.257527635,-0.015896921,0.132157817,0.023380058,0.043948767,-0.024335405,-0.007577203,-0.010080479
Tennessee,Tennessee,1359382,2/28/21,0.90804187,-1.024615781,-0.036943027,0.224688433,0.301406618,-0.666998944,-0.11868625,-0.250451584,-0.076803103,0.129907859,0.037561942,0.063206172,-0.014613081,-0.010979072,-0.007316169
Tennessee,Tennessee,1394659,3/1/21,0.888411304,-0.808022703,-0.0774579,-0.273589642,-0.101924638,-0.491940446,0.271014023,-0.188444612,-0.109019964,0.13089586,0.048422236,0.072080579,-0.008913419,-0.013929643,-0.005319626
Tennessee,Tennessee,1405604,3/2/21,0.71947615,-0.67534177,-0.285657588,-0.784986501,-0.550056669,-0.354726788,0.534447183,-0.143413894,-0.112757285,0.136031759,0.048882028,0.072111307,-0.007793683,-0.014787388,-0.004692216
Tennessee,Tennessee,1455498,3/3/21,1.211480142,-0.758665481,0.062800609,0.028434621,0.179982296,-0.537798316,0.233698709,-0.193320727,-0.09405535,0.144010817,0.04566142,0.076419272,-0.006547592,-0.014648849,-0.003798243
Tennessee,Tennessee,1492576,3/4/21,1.20409907,-0.66357165,-0.214634067,-0.198521756,-0.019709558,-0.455171448,0.421230123,-0.169200104,-0.071864783,0.178363057,0.022778732,0.074419571,-0.008507534,-0.018040458,-0.006460785
Tennessee,Tennessee,1540428,3/5/21,1.408153954,-0.657352016,-0.269798148,0.056342779,0.186570456,-0.513459457,0.319617266,-0.194949866,-0.053303771,0.203338117,0.000914199,0.072532112,-0.011686917,-0.019413527,-0.00843722
Tennessee,Tennessee,1580755,3/6/21,1.416963534,-0.570885414,-0.390811504,-0.102822539,0.016171864,-0.491362343,0.335623232,-0.185943083,-0.038269138,0.200616604,0.00201328,0.067931793,-0.012712522,-0.019239066,-0.007009374
Tennessee,Tennessee,1634598,3/7/21,1.626596437,-0.537341863,-0.199321015,0.13442756,0.175800183,-0.59480536,0.070436367,-0.229131788,-0.064056612,0.156764764,0.024721326,0.066959078,-0.010900496,-0.016536316,-0.000383232
Tennessee,Tennessee,1659254,3/8/21,1.389691515,-0.383988903,-0.503110311,-0.483974114,-0.408063851,-0.469183192,0.24891342,-0.189104226,-0.056362419,0.141499558,0.033921976,0.060257404,-0.011813491,-0.01577744,0.001537855
Tennessee,Tennessee,1667642,3/9/21,1.265359087,-0.311608009,-0.703583054,-0.815975029,-0.704265161,-0.386768052,0.401321773,-0.163833653,-0.049842163,0.150217304,0.029381876,0.057777891,-0.013227817,-0.016119541,0.001193622
Tennessee,Tennessee,1711512,3/10/21,1.63435714,-0.436443473,-0.538651601,-0.056247426,-0.067454361,-0.602883397,-0.028083097,-0.227224512,9.98E-05,0.158761692,0.018100937,0.050662083,-0.017937581,-0.013916474,-0.000886673
Tennessee,Tennessee,1757433,3/11/21,1.799566174,-0.379997712,-0.670314691,0.030545168,0.014366704,-0.589510882,0.05694342,-0.216364357,0.038388206,0.205717687,-0.010108792,0.050100002,-0.021459328,-0.016051781,-0.006676906
Tennessee,Tennessee,1812050,3/12/21,2.024637298,-0.334347668,-0.673703954,0.228156676,0.182342112,-0.62493075,0.018552654,-0.215957158,0.076303293,0.227315986,-0.020922528,0.048345633,-0.023768984,-0.015831002,-0.008205776
Tennessee,Tennessee,1865861,3/13/21,2.19091075,-0.217753046,-0.643941942,0.205513975,0.167408505,-0.594801369,0.117906787,-0.192365816,0.086492838,0.225470886,-0.011042486,0.050345538,-0.021901687,-0.016251113,-0.007913568
Tennessee,Tennessee,1921346,3/14/21,2.323023728,-0.121506285,-0.543610398,0.200649197,0.133701817,-0.614533955,0.038972704,-0.192959126,0.080194529,0.18358522,0.017695422,0.04956086,-0.019060209,-0.014181591,-0.00156184
Tennessee,Tennessee,1952377,3/15/21,2.211181495,0.058287477,-0.700637033,-0.327106861,-0.330947446,-0.468444764,0.317905858,-0.145090705,0.062497561,0.167387801,0.033277466,0.051635152,-0.015499975,-0.015297565,0.001181097
Tennessee,Tennessee,1960657,3/16/21,2.044740829,0.168822818,-0.951517305,-0.789855991,-0.741353004,-0.34427965,0.562868287,-0.108982741,0.059952856,0.178890292,0.027678286,0.050462969,-0.01607955,-0.016878362,-0.000876345
Tennessee,Tennessee,2007555,3/17/21,2.483412491,0.059675864,-0.670248044,0.021137231,-0.039037388,-0.557876847,0.171836348,-0.160259834,0.110742238,0.184395663,0.025649145,0.047533569,-0.018725836,-0.014266912,-0.00166908
Tennessee,Tennessee,2054500,3/18/21,2.607470178,0.109598339,-0.896909809,0.07688101,-0.004845882,-0.551687999,0.211621565,-0.150747237,0.17183736,0.241275676,-0.011387388,0.041302731,-0.026837437,-0.015168318,-0.011016763
Tennessee,Tennessee,2093850,3/19/21,2.574841102,0.160294173,-1.15054716,-0.063897438,-0.182361351,-0.558623106,0.144115652,-0.150108424,0.220926128,0.254000132,-0.023778301,0.029577318,-0.033431482,-0.012944716,-0.013549522
Tennessee,Tennessee,2141857,3/20/21,2.729235304,0.178052374,-1.164940394,0.119623631,-0.059528061,-0.632885994,-0.02574063,-0.16523052,0.258295886,0.251892502,-0.023298571,0.022292658,-0.037439125,-0.010897044,-0.01446137
Tennessee,Tennessee,2198555,3/21/21,2.915093494,0.238519208,-1.019816828,0.266605869,0.041236437,-0.688412223,-0.175571868,-0.175379301,0.258854985,0.203482431,0.009043313,0.021021202,-0.034558377,-0.008802927,-0.00714603
Tennessee,Tennessee,2231739,3/22/21,2.796983728,0.407326727,-1.196930238,-0.238385956,-0.418791186,-0.561382846,0.054102147,-0.140536526,0.232794913,0.178902734,0.025981924,0.021685936,-0.031524379,-0.009409108,-0.004146604
Tennessee,Tennessee,2246032,3/23/21,2.700657276,0.525905218,-1.342559581,-0.637831011,-0.757730908,-0.44262591,0.297183819,-0.106095242,0.216437104,0.181192868,0.028056877,0.024416152,-0.029260074,-0.011180377,-0.004143087
Tennessee,Tennessee,2297569,3/24/21,3.146897154,0.4361058,-1.046537305,0.134940324,-0.086253754,-0.640268422,-0.079303012,-0.162624569,0.244218734,0.177249297,0.030359973,0.023952113,-0.031367347,-0.009440901,-0.00450415
Tennessee,Tennessee,2353612,3/25/21,3.340562948,0.520175194,-0.981771058,0.218879576,-0.019654706,-0.650220821,-0.083341,-0.162974988,0.239033425,0.160622721,0.042833757,0.026132559,-0.029088133,-0.0097257,-0.00162009
Tennessee,Tennessee,2416556,3/26/21,3.660299022,0.613974709,-1.068726399,0.42343898,0.191212243,-0.620598581,0.09318674,-0.146594344,0.277290784,0.246259186,-0.007577136,0.031870051,-0.033702554,-0.014524254,-0.012775781
Tennessee,Tennessee,2477807,3/27/21,3.846693358,0.737371626,-1.13968606,0.405733219,0.178070829,-0.577858457,0.216179859,-0.133851696,0.282123184,0.270284941,-0.021099108,0.034434182,-0.035441779,-0.017329138,-0.017402561
Tennessee,Tennessee,2545370,3/28/21,4.080295946,0.845131353,-0.985233286,0.505969311,0.252202862,-0.592587513,0.175396845,-0.153005665,0.227638265,0.217899802,0.008760255,0.040894035,-0.02915976,-0.018464889,-0.010076535
Utah,Utah,104036,1/13/21,-4.248951469,-1.491043509,-1.061258661,0.949932063,-0.058555845,-0.056007829,0.616459033,-0.087104085,-0.033459852,-0.301496113,-0.021269942,0.026261942,-0.007528463,0.019423891,0.004265392
Utah,Utah,128210,1/15/21,-3.925848923,-1.216186456,-0.435426683,0.833015479,-0.097726719,-0.086225988,0.608462262,-0.140328237,-0.038170729,-0.239432764,-0.041394561,0.022069322,-0.01705661,0.022091725,-0.006024804
Utah,Utah,163205,1/19/21,-3.754573082,-0.930227237,0.154298415,0.466801301,-0.552870749,-0.232574498,0.111908231,-0.095333495,-0.026376763,-0.187113559,-0.049747609,0.011161774,-0.015483525,0.010206567,-0.035054018
Utah,Utah,181792,1/20/21,-3.577121515,-0.93366161,0.037633834,0.73305296,-0.201555935,-0.235629231,0.279909141,-0.107407493,0.042829063,-0.176823166,-0.054566034,0.02783132,-0.0046762,0.01910819,-0.032679934
Utah,Utah,189578,1/21/21,-3.666851609,-0.897923988,-0.159979184,0.517910448,-0.398151241,-0.200794157,0.342863065,-0.068039639,0.060758076,-0.176115336,-0.055094193,0.032081977,0.00176062,0.018835738,-0.035829051
Utah,Utah,202729,1/22/21,-3.537260486,-0.83371928,0.05270988,0.554437979,-0.375354382,-0.26404361,0.197310384,-0.07625014,0.060888429,-0.164856662,-0.057363536,0.02879629,0.00100213,0.016915435,-0.040599415
Utah,Utah,202729,1/23/21,-3.705570607,-0.826498472,-0.139893289,0.28386901,-0.673261648,-0.241278836,0.176390265,-0.028861626,0.057140945,-0.173123582,-0.054676869,0.027929969,0.005156393,0.013039332,-0.042538693
Utah,Utah,202729,1/24/21,-3.764626484,-0.879347127,-0.212216374,0.285874679,-0.731066973,-0.290244784,0.016164694,-0.003214988,0.05841741,-0.183497063,-0.051356218,0.027164344,0.008985823,0.009903792,-0.04441075
Utah,Utah,229007,1/25/21,-3.256324273,-0.696907385,0.57783315,0.655169802,-0.324229384,-0.412269637,-0.164055071,-0.090973341,0.069907036,-0.140807573,-0.058382752,0.021674046,0.001667206,0.009692986,-0.052180252
Utah,Utah,230418,1/26/21,-3.558906104,-0.710450551,-0.050831879,0.249528469,-0.68580735,-0.286500928,0.10738311,-0.013327697,0.092586362,-0.155119701,-0.058513138,0.031973807,0.012296584,0.012387302,-0.049129146
Utah,Utah,239807,1/27/21,-3.526661406,-0.781995899,-0.123538485,0.428472512,-0.58253435,-0.388132511,-0.135548984,0.004460188,0.098815091,-0.163375803,-0.059814277,0.033936731,0.01639344,0.012515727,-0.050329368
Utah,Utah,239807,1/28/21,-3.664574193,-0.798101557,-0.323225152,0.252452617,-0.785893819,-0.377973176,-0.156919755,0.044693618,0.100872623,-0.171770953,-0.058211705,0.035008198,0.020876977,0.010547337,-0.051671054
Utah,Utah,271127,1/29/21,-3.092527428,-0.627167311,0.492820629,0.725093056,-0.27632572,-0.525180044,-0.37979647,-0.063895273,0.084186197,-0.138239245,-0.065519243,0.025141785,0.008766382,0.01051227,-0.053723715
Utah,Utah,286501,1/30/21,-3.026616299,-0.363178408,0.674789071,0.300575475,-0.561214251,-0.395393559,-0.043284639,-0.086344847,0.062251535,-0.106446755,-0.07541269,0.021532521,0.001368569,0.011603223,-0.051524426
Utah,Utah,286501,1/31/21,-3.152656831,-0.295261144,0.534083858,-0.019579179,-0.841944569,-0.314180533,0.120284518,-0.061548349,0.056464707,-0.10442153,-0.076163025,0.021528863,0.001879683,0.010890906,-0.05178536
Utah,Utah,323030,2/1/21,-2.562408394,-0.143213077,1.41328722,0.538642123,-0.333422729,-0.543752146,-0.35091893,-0.167159592,0.007058134,-0.07585102,-0.086119972,0.005342175,-0.014563532,0.008444324,-0.052418371
Utah,Utah,324636,2/2/21,-2.88684279,-0.053177349,0.816631322,-0.099226767,-0.854138883,-0.327985815,0.138743602,-0.099245309,0.016557596,-0.080481765,-0.088170449,0.01410387,-0.008113189,0.011595691,-0.0481857
Utah,Utah,324636,2/3/21,-3.028667694,-0.214455123,0.280182845,0.01336437,-0.762656369,-0.333063607,0.172794527,-0.051867657,0.056477141,-0.098536626,-0.090712895,0.029351849,0.003489609,0.018764002,-0.04521875
Utah,Utah,353469,2/4/21,-2.458330075,-0.053527277,0.893541429,0.522775105,-0.116536896,-0.385701471,0.294648394,-0.18765088,0.040997295,-0.062219664,-0.106639756,0.028059659,-0.011020168,0.028685649,-0.035455753
Utah,Utah,376495,2/5/21,-2.453476167,0.058533839,0.999221365,0.306667587,-0.386621678,-0.438944555,0.066842058,-0.14920853,0.031167765,-0.062475147,-0.103254423,0.0203508,-0.004861738,0.018098148,-0.034035742
Utah,Utah,400285,2/6/21,-2.267249299,0.244656086,1.31692638,0.212139741,-0.434554565,-0.446447568,0.068444966,-0.174861806,0.014383439,-0.047717732,-0.104488223,0.01276876,-0.007667611,0.01326039,-0.030492775
Utah,Utah,400285,2/7/21,-2.46387791,0.351951119,1.099265058,-0.281979932,-0.86873053,-0.317783383,0.32066368,-0.1358929,0.005337032,-0.044033454,-0.105500059,0.012876231,-0.007231368,0.011802191,-0.030614806
Utah,Utah,506629,2/8/21,-0.650140616,0.820111662,3.786733837,1.419995712,1.010840479,-0.740019806,-0.148409392,-0.53922935,-0.042273077,0.130535103,-0.197199484,0.009453755,-0.010873154,0.021799683,0.075156631
Utah,Utah,510267,2/9/21,-1.543337527,1.201742779,2.441787465,-0.57753544,-0.675460661,-0.127354931,1.150506622,-0.357786858,-0.048698599,0.130507567,-0.201132787,0.020977898,-0.000499804,0.02293151,0.083034002
Utah,Utah,510267,2/10/21,-1.605682311,1.154144642,2.174858502,-0.580551415,-0.644680251,-0.089337558,1.289228886,-0.343743518,-0.029902836,0.124932016,-0.203354051,0.029234554,0.003929607,0.027964154,0.085876985
Utah,Utah,510267,2/11/21,-1.844898437,0.927209786,1.683741963,-0.484471808,-0.731760129,-0.219003335,0.866455657,-0.246607667,-0.00355592,0.088932462,-0.196371622,0.035304547,0.02044179,0.023558677,0.082985523
Utah,Utah,510267,2/12/21,-2.006288003,0.796398135,1.493836883,-0.473397229,-0.884289008,-0.339908471,0.443006683,-0.177072921,-0.000413918,0.062989144,-0.18771703,0.032705576,0.030208187,0.014920432,0.078575687
Utah,Utah,510267,2/13/21,-2.173731567,0.662160685,1.297729009,-0.461042889,-1.042292771,-0.46493616,0.005744167,-0.105027669,0.002808271,0.0362065,-0.178738481,0.03006535,0.040248369,0.005988467,0.074033432
Utah,Utah,510267,2/14/21,-2.172396024,0.66032918,1.297653042,-0.462241122,-1.042323559,-0.467030653,0.006308763,-0.105527077,0.002878838,0.035879884,-0.178708876,0.030216342,0.040294022,0.006059531,0.073910337
Utah,Utah,532635,2/16/21,-2.626206394,0.192237975,0.627636336,-0.188088727,-1.421096233,-0.998454411,-1.748034697,0.140223798,-0.008920588,-0.066405107,-0.150418676,0.017227718,0.074120902,-0.025696301,0.064956089
Utah,Utah,532635,2/17/21,-2.719264449,0.237537937,0.513084895,-0.417992792,-1.619635739,-0.937523597,-1.624190816,0.158623384,-0.012192974,-0.065523563,-0.15095301,0.017488192,0.074869735,-0.025959414,0.064988413
Utah,Utah,551742,2/18/21,-2.351814693,0.329052347,0.881491257,-0.066541689,-1.174916671,-0.9685493,-1.524200821,0.068590622,-0.023339172,-0.04946716,-0.158416618,0.01661706,0.066877796,-0.020211055,0.074951919
